horizon,material,model,fold,train_end,test_start,test_end,n_test,n_observed,smape
10,12,ridge_base_alpha_0.0001_input_lag10,6,2024-03-06,2024-03-07,2024-03-20,10,10,1.8682120709520404
10,12,ridge_base_alpha_0.0001_input_lag10,7,2024-03-20,2024-03-21,2024-04-03,10,10,2.0
10,12,ridge_base_alpha_0.0001_input_lag10,8,2024-04-03,2024-04-04,2024-04-17,10,10,1.8680390424873796
10,12,ridge_base_alpha_0.0001_input_lag10,9,2024-04-17,2024-04-18,2024-05-01,10,10,1.6764009459618379
10,12,ridge_base_alpha_0.0001_input_lag10,10,2024-05-01,2024-05-02,2024-05-15,10,10,0.8158058475183231
10,12,ridge_base_alpha_0.0001_input_lag10,11,2024-05-15,2024-05-16,2024-05-29,10,10,1.2996528540621064
10,12,ridge_base_alpha_0.0001_input_lag10,12,2024-05-29,2024-05-30,2024-06-12,10,10,1.216026673341633
10,12,ridge_base_alpha_0.0001_input_lag10,13,2024-06-12,2024-06-13,2024-06-26,10,10,0.5954490718768716
10,12,ridge_base_alpha_0.0001_input_lag10,14,2024-06-26,2024-06-27,2024-07-10,10,10,1.033816686765043
10,12,ridge_base_alpha_0.0001_input_lag10,15,2024-07-10,2024-07-11,2024-07-24,10,10,1.3438939276265578
10,12,ridge_base_alpha_0.0001_input_lag10,16,2024-07-24,2024-07-25,2024-08-07,10,10,1.133808518269693
10,12,ridge_base_alpha_0.0001_input_lag10,17,2024-08-07,2024-08-08,2024-08-21,10,10,1.2537145073618112
10,12,ridge_base_alpha_0.0001_input_lag10,18,2024-08-21,2024-08-22,2024-09-04,10,10,1.226704224312941
10,12,ridge_base_alpha_0.0001_input_lag10,19,2024-09-04,2024-09-05,2024-09-18,10,10,0.9923045746916002
10,12,ridge_base_alpha_0.0001_input_lag10,20,2024-09-18,2024-09-19,2024-10-02,10,10,0.9517675356234057
10,12,ridge_base_alpha_0.0001_input_lag10,21,2024-10-02,2024-10-03,2024-10-16,10,10,0.924039491943232
10,12,ridge_base_alpha_0.0001_input_lag10,22,2024-10-16,2024-10-17,2024-10-30,10,10,0.7864726105293836
10,12,ridge_base_alpha_0.0001_input_lag10,23,2024-10-30,2024-10-31,2024-11-13,10,10,1.010305290222069
10,12,ridge_base_alpha_0.0001_input_lag10,24,2024-11-13,2024-11-14,2024-11-27,10,10,0.21328263043946738
10,12,ridge_base_alpha_0.0001_input_lag10,25,2024-11-27,2024-11-28,2024-12-11,10,10,1.1719332422365802
10,12,ridge_base_alpha_0.0001_input_lag10,26,2024-12-11,2024-12-12,2024-12-25,10,9,1.3524055867055225
10,12,ridge_base_alpha_0.0001_input_lag10,27,2024-12-25,2024-12-26,2024-12-31,4,4,2.0
10,1,ridge_base_alpha_0.0001_input_mean5_lag10,1,2023-12-27,2023-12-28,2024-01-10,10,9,0.1221838717309951
10,1,ridge_base_alpha_0.0001_input_mean5_lag10,2,2024-01-10,2024-01-11,2024-01-24,10,10,0.2377166219121509
10,1,ridge_base_alpha_0.0001_input_mean5_lag10,3,2024-01-24,2024-01-25,2024-02-07,10,10,0.068447316850674
10,1,ridge_base_alpha_0.0001_input_mean5_lag10,4,2024-02-07,2024-02-08,2024-02-21,10,6,0.10889627018389188
