horizon,material,model,fold,train_end,test_start,test_end,n_test,n_observed,smape
10,5,moving_average,17,2024-08-07,2024-08-08,2024-08-21,10,10,0.1210731433190533
10,5,moving_average,18,2024-08-21,2024-08-22,2024-09-04,10,10,0.0866473547609717
10,5,moving_average,19,2024-09-04,2024-09-05,2024-09-18,10,10,0.07080907513596625
10,5,moving_average,20,2024-09-18,2024-09-19,2024-10-02,10,10,0.06413751850911752
10,5,moving_average,21,2024-10-02,2024-10-03,2024-10-16,10,10,0.10368056713417484
10,5,moving_average,22,2024-10-16,2024-10-17,2024-10-30,10,10,0.039492705682416855
10,5,moving_average,23,2024-10-30,2024-10-31,2024-11-13,10,10,0.10885633662736127
10,5,moving_average,24,2024-11-13,2024-11-14,2024-11-27,10,10,0.06893779986638032
10,5,moving_average,25,2024-11-27,2024-11-28,2024-12-11,10,10,0.06455008032744054
10,5,moving_average,26,2024-12-11,2024-12-12,2024-12-25,10,9,0.041862572688227434
10,5,moving_average,27,2024-12-25,2024-12-26,2024-12-31,4,4,0.13372482588634096
10,6,naive,1,2023-12-27,2023-12-28,2024-01-10,10,9,0.0848887148007359
10,6,naive,2,2024-01-10,2024-01-11,2024-01-24,10,10,0.1766647440276362
10,6,naive,3,2024-01-24,2024-01-25,2024-02-07,10,10,0.13908921805675087
10,6,naive,4,2024-02-07,2024-02-08,2024-02-21,10,6,0.11797839468346423
10,6,naive,5,2024-02-21,2024-02-22,2024-03-06,10,10,0.29695917957897117
10,6,naive,6,2024-03-06,2024-03-07,2024-03-20,10,10,0.12653061397739257
10,6,naive,7,2024-03-20,2024-03-21,2024-04-03,10,10,0.15199941722339722
10,6,naive,8,2024-04-03,2024-04-04,2024-04-17,10,10,0.06910533815979414
10,6,naive,9,2024-04-17,2024-04-18,2024-05-01,10,10,0.24895156298219626
10,6,naive,10,2024-05-01,2024-05-02,2024-05-15,10,10,0.13519390295571393
10,6,naive,11,2024-05-15,2024-05-16,2024-05-29,10,10,0.26410778728081014
10,6,naive,12,2024-05-29,2024-05-30,2024-06-12,10,10,0.09244824152935305
10,6,naive,13,2024-06-12,2024-06-13,2024-06-26,10,10,0.1663219959758434
10,6,naive,14,2024-06-26,2024-06-27,2024-07-10,10,10,0.125894779216796
10,6,naive,15,2024-07-10,2024-07-11,2024-07-24,10,10,0.13405760426135713
10,6,naive,16,2024-07-24,2024-07-25,2024-08-07,10,10,0.1354498158990134
10,6,naive,17,2024-08-07,2024-08-08,2024-08-21,10,10,0.12572384287514926
10,6,naive,18,2024-08-21,2024-08-22,2024-09-04,10,10,0.18660200366068494
10,6,naive,19,2024-09-04,2024-09-05,2024-09-18,10,10,0.06410474370096447
10,6,naive,20,2024-09-18,2024-09-19,2024-10-02,10,10,0.11726466542299824
10,6,naive,21,2024-10-02,2024-10-03,2024-10-16,10,10,0.0892559676341568
10,6,naive,22,2024-10-16,2024-10-17,2024-10-30,10,10,0.09620280586571615
10,6,naive,23,2024-10-30,2024-10-31,2024-11-13,10,10,0.09711732860134736
10,6,naive,24,2024-11-13,2024-11-14,2024-11-27,10,10,0.060801675066292665
10,6,naive,25,2024-11-27,2024-11-28,2024-12-11,10,10,0.1653296637051398
10,6,naive,26,2024-12-11,2024-12-12,2024-12-25,10,9,0.10368733496900116
10,6,naive,27,2024-12-25,2024-12-26,2024-12-31,4,4,0.18005493588667315
10,6,moving_average,1,2023-12-27,2023-12-28,2024-01-10,10,9,0.09921316240710666
10,6,moving_average,2,2024-01-10,2024-01-11,2024-01-24,10,10,0.15563722756570864
10,6,moving_average,3,2024-01-24,2024-01-25,2024-02-07,10,10,0.09969609810440294
10,6,moving_average,4,2024-02-07,2024-02-08,2024-02-21,10,6,0.11721270726846783
10,6,moving_average,5,2024-02-21,2024-02-22,2024-03-06,10,10,0.17201282499623105
10,6,moving_average,6,2024-03-06,2024-03-07,2024-03-20,10,10,0.11616918038716464
10,6,moving_average,7,2024-03-20,2024-03-21,2024-04-03,10,10,0.1436075967285448
10,6,moving_average,8,2024-04-03,2024-04-04,2024-04-17,10,10,0.08302489095474017
10,6,moving_average,9,2024-04-17,2024-04-18,2024-05-01,10,10,0.25181507515383944
10,6,moving_average,10,2024-05-01,2024-05-02,2024-05-15,10,10,0.14740207176369566
10,6,moving_average,11,2024-05-15,2024-05-16,2024-05-29,10,10,0.29081970810094016
10,6,moving_average,12,2024-05-29,2024-05-30,2024-06-12,10,10,0.09401125853650057
10,6,moving_average,13,2024-06-12,2024-06-13,2024-06-26,10,10,0.05769425614586335
10,6,moving_average,14,2024-06-26,2024-06-27,2024-07-10,10,10,0.1412998111851128
10,6,moving_average,15,2024-07-10,2024-07-11,2024-07-24,10,10,0.09700235871397989
10,6,moving_average,16,2024-07-24,2024-07-25,2024-08-07,10,10,0.13417660222631964
10,6,moving_average,17,2024-08-07,2024-08-08,2024-08-21,10,10,0.13133441191734926
